region,lead_time_days,on_time_delivery_rate,defect_rate,order_fulfillment_rate,financial_stability_score,years_in_business,geopolitical_risk_index,natural_disaster_exposure,trade_restriction_flag,shipping_delay_days_avg,port_congestion_score,num_logistics_partners,past_disruptions_count,last_disruption_days_ago,compliance_score,audit_passed,disruption_occurred
0,36,0.8729854476533823,0.1306349562243152,0.9596141431455462,9.2235157446888,25,6.694293217334037,5.615192833329013,0,0.1749748374449821,8.523794299693378,11,0,419,8.680972260317752,0,0
4,22,0.8251964662945697,0.080505018104491,0.8202303860413755,4.663881710487092,7,8.8583275518548,0.4887842876983383,0,2.285874737509437,4.680621624068601,10,4,733,7.593048729345475,1,0
4,28,0.8434971589655468,0.1691388635273061,0.8485454199402089,1.9588268823674235,31,4.632469448544521,4.47226328286369,0,0.3475208838768481,8.058890485881676,18,0,220,5.201094824151546,1,0
0,39,0.7048390405509878,0.110019993479872,0.9167394102491666,4.158723211146088,14,4.741235347041871,1.463722760473204,1,1.5489666921957486,1.1530676604624557,16,0,881,4.57347558381395,0,0
0,39,0.4791765668590407,0.1173670543750899,0.8189275551071363,3.575779980228232,26,6.091447487484015,9.146891326545584,0,2.370275631381502,5.028963590563968,2,1,520,4.0265269653799365,0,0
1,8,0.7722330657048372,0.0905265936475905,0.6908219561487741,6.034212289527989,36,6.44912554225894,2.082985831522921,1,0.0159714012815186,9.753600622848834,12,0,104,5.498859315908553,1,0
0,38,0.7495437100906642,0.0691018123206817,0.9733680686404256,3.94406085472023,49,2.8096573876055158,7.0045883665252,0,8.25198786660898,7.521924815807312,6,2,708,5.3797324146539935,1,0
1,46,0.8299767749467752,0.0734121077178922,0.6459628416894859,1.287115351228119,37,5.493672529152921,2.3036027565042847,0,2.283709271327452,4.519882012753214,11,4,942,5.028674039966462,1,0
2,21,0.7478111750712317,0.0437823785567312,0.8003181643282592,2.933422238813475,14,4.1928849566213655,1.672346918372778,0,0.7570129848277654,3.5550990943248206,19,2,666,1.758148884549028,1,0
3,49,0.7461744285277083,0.0699869442530965,0.989057803216145,4.71060002563995,29,0.4609627162103258,7.116443198357225,0,3.440801709398851,9.1545316288789,1,1,118,3.571046849800308,0,0
3,37,0.8390766216521737,0.0472984024270068,0.9806872042409712,3.2675962757614068,37,6.481325772849424,4.55084101973588,0,6.460152483842758,4.796525626841999,12,0,28,9.018051226665651,1,0
3,28,0.9442835105502104,0.1985227380395879,0.9791900175805132,6.514661121205718,25,7.4679765992357,0.1765031062779132,0,1.1931757840095512,1.9609932965810477,3,2,780,3.2181341070648743,1,0
2,28,0.827973717692742,0.1741386978651097,0.91570171247358,3.254089420199281,41,5.591923024249322,5.455174330242855,1,2.910926861694291,8.72492511358092,12,3,513,6.397909934922947,1,1
3,31,0.8807696339796066,0.195618969493428,0.9751900648577968,7.273751423545287,41,3.249546117282305,9.248252742052024,0,0.5880087984122445,9.192535617901074,18,0,214,6.712592220104046,1,0
1,32,0.5068322159924837,0.1528501866184104,0.9354734947357558,3.4482453547616188,39,9.889817855577435,3.752018687739377,0,2.3635637155814093,8.371879830084719,16,0,448,4.16298539311283,1,1
4,48,0.8573630616978496,0.0347965839256579,0.9497234391422964,7.854364689141123,23,7.006328672322313,4.446792193930045,0,0.4468668922729405,4.696064383710766,3,1,874,5.389388777083735,1,0
3,24,0.5825420679215926,0.1326726673240925,0.9935341445039992,4.2392759546843575,28,9.7128622798389,5.115828201024117,0,2.4878002119158085,3.405264066741409,18,2,229,1.89488674124178,0,1
3,42,0.7917045789741555,0.1035472020442555,0.9766006721033638,3.123405332569393,15,3.688800291985828,2.602747331362907,1,2.5035826102826872,8.235554623712343,14,1,779,5.109406048841219,1,0
1,26,0.720004992955536,0.0941157337644481,0.8553098134329102,1.031082366521013,41,5.004772193090652,4.442839556366661,1,5.638350282671244,9.203316188942996,3,4,958,7.1768310013069145,0,1
1,32,0.7904191838334957,0.1381926185524421,0.9429432571604144,5.834596622269813,2,5.065905657469312,4.433383377985548,0,0.1934370883366671,0.6383120220231708,5,3,440,8.57033940044548,1,0
3,24,0.8495456221010486,0.2372341849791859,0.993797209088926,4.937754906983627,29,7.620997815970186,1.5706380502350048,0,0.0741195922739842,4.297342964137662,13,2,597,5.539146265567364,0,0
0,23,0.6578325855707658,0.0173216679116445,0.9390444002246316,9.329889354007538,46,0.1822985300122537,8.691113984253393,0,2.037688124840402,0.940781021394802,15,3,39,4.372122344271991,1,0
2,29,0.952962822146332,0.0860895923015253,0.982128921276206,1.6074859341112913,41,8.276007983671827,2.011237571606084,0,1.893225753564388,4.382312160011249,6,0,80,3.9238865533683343,1,0
4,35,0.9127965093673692,0.0362499056462794,0.9853210288196488,2.892501825412382,28,1.9319116417645976,2.738901056269393,0,0.9591079223090512,4.211622305060762,19,2,283,4.536669979071862,1,0
4,41,0.680132789223737,0.0627791354683207,0.9371998834798384,8.914698460698785,39,8.16429543126381,0.915272516609822,0,1.4763165373623752,2.553475215350317,15,1,23,5.359039186112891,0,0
2,14,0.9399602538215948,0.0178595752139084,0.996309781426184,8.936321320963156,45,3.8141888526555543,7.723833257628953,0,5.5487456776924855,2.0982510726820247,2,3,655,1.5319489422554675,1,0
3,26,0.7871830630096018,0.2215043199069548,0.9819908115987732,8.21946898562728,32,8.002796796721007,2.813429896569082,0,3.2868974427424926,7.125174711857625,1,5,65,7.058819481950538,1,1
3,17,0.9416794226494304,0.0279696736596221,0.891903005881632,9.985353736593666,15,5.245289738525617,5.490677662165503,0,2.2582795105907696,1.9258627824935413,1,0,485,7.540813865170395,0,0
3,33,0.5588656835297431,0.0352975755608369,0.863899550358785,1.0103210304199322,39,1.842733027675929,5.636661453837454,0,1.8281081259515088,7.519581808866555,6,3,847,2.1971387251002272,1,0
3,31,0.5005043223753157,0.1018926675977424,0.8287891454936955,8.33775754737296,7,4.619762083763002,4.499677845283192,0,2.385296492216624,1.976734938450964,7,2,233,1.8768464849286,1,0
3,21,0.8406506020753682,0.067220941105524,0.9997168723365788,4.414307221086256,38,0.8857950060315223,6.476694974616125,0,0.9617309208767094,0.4336028693625449,6,2,935,1.9500477398668723,0,0
4,35,0.9926371537082516,0.0892748632771262,0.951712864212815,3.4225162364411688,38,0.0565243828610695,9.762269018985783,1,4.906203735214993,1.4812007681092831,10,4,193,3.784670815188871,1,0
3,24,0.766782031338214,0.0873731593590609,0.9589698002141256,4.128809323429698,15,6.709010816592428,7.686188858302959,0,4.9127494384456,1.4408330335285524,7,1,310,6.950829784683736,0,0
1,35,0.6345103271568499,0.0118141343323515,0.9142532592447292,3.2929877752822807,38,6.10680026352415,8.2169048170754,0,2.1624427993809454,5.250382729797048,1,3,895,8.498230261978847,0,0
0,34,0.6713319063446657,0.0704105663720557,0.996906773965535,6.780533000936436,43,3.894262454858645,4.868707546364828,0,4.80510700404904,4.687994287508874,4,1,195,5.459637766760944,1,0
3,24,0.8522426763755626,0.040891085079183,0.8731497154410448,8.679139957265681,5,2.124330217981816,5.93387157952936,0,3.6508294937490255,2.639695020364851,17,3,373,8.184348412453593,1,0
1,26,0.7883678188308856,0.0814075129610522,0.8826172767661785,8.775930009854678,18,0.2093504198012519,4.7279907843339775,0,1.9463942642031729,9.021443931802075,9,1,515,2.324631029014212,0,0
4,22,0.9101009463461006,0.0522060603024846,0.928668889109787,4.284356038207788,36,4.919921783152588,5.754897703815544,1,1.822710385796148,4.185428315151297,16,3,905,9.362441761366837,1,0
1,26,0.6860849355663207,0.0728960647735812,0.9873083713546974,1.96362766354059,31,4.616730369784298,6.003033288228172,0,2.0791832513381587,3.578223090611837,17,1,780,6.649100195636481,1,0
2,33,0.9687141812505252,0.1933583367401333,0.9141671956657226,1.347581519405872,32,3.967113915846631,5.579974821974779,0,1.0361763745004382,1.5559745525501545,19,1,770,2.0970319864065736,0,0
2,22,0.9181876490974812,0.154404874031677,0.8534818138781972,9.82764889234802,33,1.8254165638520805,1.1146375805781383,0,2.7247262842308166,7.184084259091421,10,4,752,5.412471957421279,1,0
1,35,0.7826403106538425,0.0525083999266514,0.8634517766018787,8.675929030950666,2,5.982813348760011,5.556800510437034,1,3.94251227572806,0.0700119935104726,14,2,41,5.134476867888834,1,1
3,32,0.7215110734640986,0.1266132608378559,0.9844821727501604,9.41445386552719,8,8.259889682921587,5.292171222851985,0,2.1179917966243136,8.006640111230945,14,5,960,5.762779347667876,1,1
3,22,0.9337649146236636,0.0968339501697799,0.761933771740462,3.03054890759513,11,6.618922544653884,7.245851595216287,1,0.7855982767980273,2.35893689882077,19,3,742,9.252190714474589,1,0
3,35,0.7582248281926918,0.0833761431755244,0.7431988834903718,4.725137422845616,33,8.666299248404522,5.906240594772396,0,1.2467561797465945,0.0599428814925195,7,0,430,8.086211765345242,1,0
1,35,0.8639125555227711,0.028417923229506,0.9656042153093474,7.936595523020092,13,6.4242246917469785,8.941859209696316,0,3.475412085366182,3.084526841720716,11,0,104,7.673986262038053,1,0
2,44,0.9167221727105468,0.0709311246781317,0.943307411839886,4.219076959189252,44,4.46593769659954,8.66569737957086,0,3.4477727527506445,8.710525619390564,9,2,781,8.654686307076492,0,0
2,19,0.5166121395953569,0.0630441785209163,0.8684549066919983,2.02247276628024,13,1.7034411104966252,0.4357527341390999,0,7.729786396555768,5.282753528859572,2,3,178,9.43404258977653,1,0
4,52,0.8768847952947912,0.1536027557463081,0.610472335595253,4.136915066925701,3,7.471639213347977,6.444538206769785,0,1.921920454288311,0.8941743832331273,3,4,320,7.16983823971548,1,0
2,29,0.7606699953782305,0.0765383775348083,0.8423196743663881,9.922860344565114,7,5.644504588126415,8.870183852671753,0,0.4029793695513396,5.404654002629154,19,2,247,6.982056609617614,1,0
2,29,0.9371101008571152,0.2085643007606783,0.9677116165694092,8.458951983086617,44,9.504728471027324,0.1305308584372877,0,1.8558450687676036,2.655120439671422,18,1,493,7.290421671379135,0,0
0,23,0.928902458418622,0.0412680271489681,0.9688913679144772,9.902171260605392,17,6.298731675592584,6.1415453448386295,0,4.737619442139612,4.965658542360941,11,0,458,3.3703473306305645,1,0
2,23,0.9234514148864064,0.0374225516152006,0.965224076554838,3.468386731053938,5,5.105557096122705,0.2240153129839073,0,2.311934450208186,7.443112513918312,4,2,550,5.6082544205143146,1,0
1,20,0.8636862439316306,0.1538189922541781,0.8856930434768105,7.682098502499847,19,7.667906004047821,5.838997127334839,0,0.025020276687237,0.5002411937709195,3,0,318,1.5939550871498076,1,0
3,31,0.7881152740191791,0.1097143226479792,0.9437364315586654,6.797317761712931,3,5.922933622665983,4.883199454835337,0,1.070545403848301,4.109809492427262,9,2,972,8.304365404747053,0,0
1,31,0.626392905943279,0.2167028541172509,0.931948447541069,1.1280808518651002,25,5.35204829039624,5.147414119198096,0,1.7753129656672448,7.710102113830465,6,1,350,4.362575224117805,1,0
3,24,0.6094888131064118,0.1360898028974806,0.4568304263894729,3.5490025182045364,13,2.4419486719899357,6.902631956326228,0,11.83522771542826,2.4863851553087137,16,7,227,9.04011049605407,1,0
3,21,0.8258190411230107,0.0390392363855224,0.9279669014670258,9.45792373774126,24,8.166851198828411,7.589298419122223,0,1.1885482523328013,9.646818405312214,3,3,505,9.415209261133503,1,0
4,32,0.98273378367979,0.0424315982545065,0.9786505287571896,7.19753074262235,44,1.2775089241606783,9.411459881971306,0,0.574552740331853,6.139074286622507,12,1,720,7.71463941300123,1,0
2,34,0.9130976052548302,0.1850526082443878,0.9863091773651383,1.4743434754451863,14,3.817933394981589,2.906527015235747,1,6.94567842699016,4.33503471490177,11,5,257,8.135289809749258,1,1
4,11,0.8760125019021454,0.012994447756513,0.9951502798043372,5.976424993894344,13,1.245413917325936,3.074441903502556,0,0.2336474792542742,6.161375000657506,3,3,885,1.167000550589347,1,0
3,31,0.7353048374034462,0.091019530912425,0.8501598791246718,9.028088383656856,34,0.3616212677953068,3.362945413369669,0,1.2787039510491702,4.778034700320173,16,4,757,3.0135379186011613,0,0
0,27,0.9178672999177296,0.1602225116965342,0.8657120119246831,5.842358697059841,36,2.3129744204088776,2.490028791510284,0,0.6761208554701673,3.412794820969612,19,2,900,7.726296876448694,1,0
0,40,0.7455063363546579,0.1044446877529343,0.9948302914840322,2.159350943577833,26,6.302928497928628,1.0591335537635171,1,1.4022184091098446,2.730090546725783,5,4,573,7.867854995280965,1,1
4,41,0.7476562869359595,0.1527530296556969,0.8235395639721286,3.852255013743162,6,4.555180139188538,8.408835811379967,1,1.5453115993196789,6.831792726034649,9,1,589,3.8191646017068313,0,0
4,26,0.7292456379854837,0.0466013140461977,0.9903012696485752,1.5245533885865497,29,3.4167851328695376,6.626748990377489,0,3.3042317565371424,0.5756953715008795,5,4,546,2.758473071292242,1,0
2,15,0.771805630689949,0.0549058782482938,0.928594921773136,7.629552413806151,46,5.390780045695951,6.161843913235398,0,3.296358573290658,0.5603776795308257,13,3,36,7.366406487931743,1,0
4,35,0.6561332876881047,0.1831872620437644,0.8326838669346156,2.834741144995256,14,7.575600744916593,3.945230658293024,0,0.6845517929661663,3.843503792351146,7,1,424,3.4583460661392618,1,0
4,26,0.7388735356666597,0.0565871015126728,0.8404805649296972,4.777150313582901,21,9.529710999662145,0.2998852230296089,0,0.0558260165434789,2.985204394083476,12,2,221,2.663583180765144,1,0
1,14,0.7388995477183005,0.1369043843918489,0.968179415988556,6.961657388947584,40,2.698769812300894,0.8971430476198583,0,8.094025091874933,7.129954297242297,6,0,372,9.82107695012735,1,0
4,15,0.7704331544034599,0.1248461245267018,0.9488842862820284,9.978867337971424,5,1.5190181492150956,8.899289690809045,0,2.358556007970963,1.954731097039501,8,2,490,7.225230754609786,0,0
4,29,0.9485291152548893,0.0847070922859664,0.9212557231892328,4.7823287607930425,46,7.6964144458916355,6.186094223612596,0,6.955018409556879,3.64820015038245,15,2,953,6.094741629272997,1,0
1,29,0.8135040151885184,0.0558636759159511,0.9343095244235964,6.051799562348031,13,2.9772707202148263,9.933416904086148,0,0.358305193899598,1.3753403640536577,6,4,916,7.124577229510939,1,0
3,27,0.7122076108993322,0.0857623357646693,0.9694636208161432,7.28039042937466,15,5.876377851392208,5.140389336065198,0,1.2198294194347314,4.688338117147225,6,2,875,2.84679279475444,1,0
3,47,0.8497186867351801,0.0849292839700018,0.8896782529678604,1.7592857192905664,21,6.348783983266612,2.6571612935125897,0,0.3157392333112593,2.134439487510384,12,1,198,2.269688697797233,1,0
1,29,0.8764597709498927,0.0593994919366786,0.896041913117392,8.477285781151304,33,2.674415156452582,8.903136144653223,0,1.2538739358365047,2.5156759772620263,19,2,67,6.077896179969459,1,0
2,22,0.9198374701753872,0.1584776919343173,0.91301813241291,7.65608633603736,44,1.2561584825126615,2.113110265151384,0,2.033701922320148,5.0297867485797365,12,5,636,1.866374390543463,1,0
4,28,0.8843786223579645,0.0481953150442347,0.9755856816642988,8.526767112574943,39,3.4723024445782413,1.6616595125715006,0,4.6447760219768615,1.7684440168332416,12,3,240,8.038757556199577,0,0
2,38,0.926057692152726,0.0594752471417882,0.9873760646368824,1.3409623132316038,32,3.5580189853721045,7.315767985707625,0,0.1880654445836653,2.848711833779141,8,3,595,3.957104682700641,1,0
0,25,0.6724329168841492,0.0288610241032567,0.8104225931972574,2.238897280874433,41,9.2244714038531,5.900512840440902,0,4.349705116415876,2.672887867478833,15,2,628,7.942772683874725,0,0
2,24,0.8697263900231363,0.1053746651739297,0.7586423577473187,9.39830530614282,27,1.834326276345608,0.9043678495219654,0,0.1410717172226093,8.207051709586056,16,1,969,3.1603259207938112,1,0
4,23,0.9081249622827576,0.0895841130270142,0.8662240526382754,4.733782011440244,39,4.146209996516802,2.0671644716217994,0,0.7298618705868665,6.738973491494443,6,3,236,4.079126680837606,1,0
3,48,0.8522110827000525,0.221721909966335,0.8929585745756755,4.73957321598008,27,3.897426067261498,9.849724428882109,0,3.940221025035199,6.604819348286364,3,1,124,2.663349319989321,1,0
4,45,0.814979509954095,0.0566672064060006,0.8258854778786213,5.683390480492684,23,3.497099743651506,3.1720672644914027,0,0.0871307703189008,7.97438929221395,19,0,132,2.328771342748003,1,0
4,32,0.7054961600392482,0.128682194820563,0.984902151728841,5.896046386684988,3,2.6927422162170767,4.553879460111315,0,1.7601848549493115,4.1415856738697485,11,2,929,3.1302955331269207,1,0
4,29,0.7869467856377815,0.0248701527630172,0.960760935788763,7.434249985242675,45,5.440716662293418,2.220272588714731,0,5.83828096442637,0.724194844854692,17,1,551,2.926983392272449,1,0
2,53,0.8560703138258622,0.1306366654843316,0.9566113495721544,6.644041306028763,27,7.610892655756939,6.3012120223128,0,1.69720939245228,6.985948766561717,5,2,16,8.237102881637357,0,0
3,39,0.7569041586681219,0.167646717080895,0.9739886043908664,5.212785130321821,43,7.484157817007184,4.8749364873301015,1,2.3960679394848023,7.117126024504427,18,3,997,2.918478206372152,0,1
3,31,0.8402222748923208,0.1250348229200314,0.9500504387586636,2.321924815012348,48,7.136888583444864,9.536733640863952,1,2.4201310435799783,2.2640012377279364,17,7,101,2.69529476451004,0,1
2,27,0.9173798464728256,0.1456276933736139,0.9242343911675032,7.502714929991031,29,6.383789884626431,8.182583787875792,0,1.1763727893948968,7.014673369272963,11,5,795,1.8381876449061685,1,0
2,24,0.9221457474833342,0.1590419815122555,0.9417568325601136,3.4010272279345117,20,1.5425330926172565,5.669402098516131,0,4.119145007200124,2.3219281566691263,3,2,176,3.264150105588096,1,0
2,42,0.797431266200786,0.0551133298979938,0.9117883784138636,5.805745174422478,39,9.068759105650162,8.93926501875221,0,5.739509062359145,6.695934217946377,8,1,390,6.800094820275017,1,0
0,32,0.9366362330286632,0.1430252484000531,0.9280088235412336,2.2115570034376715,46,7.024461088002951,7.709114461919482,0,0.0218617904268077,9.455510449979624,3,2,383,6.770846830042366,1,0
0,12,0.7668454280073727,0.0407036304821243,0.9088147600323792,6.215248932776464,20,6.232919578036045,1.3435742089836833,0,6.694860796420729,1.8082450054725097,11,2,592,8.645802538165055,1,0
4,23,0.9699245817397452,0.1187767303101608,0.9972810541733018,2.9288224386382176,3,3.761703762006353,7.717863198062695,0,3.5284030571649767,4.584741771979072,10,2,932,4.195315359254672,0,0
0,41,0.7536884163080614,0.0851480438322756,0.784592641784386,1.9332512070540824,34,7.431331153245867,3.27889534579627,0,0.753018205696525,7.0712098554872105,9,2,544,1.878033350201844,1,0
2,38,0.6851713841295937,0.2080594792082767,0.987145553581564,8.459673283373295,27,6.177517655714291,9.541507601477278,0,0.4112925384710671,8.086371662398026,13,1,187,8.253351609355025,1,0
2,34,0.6888192108675489,0.074539139091882,0.954930577664266,4.486221132388625,39,8.785650362836948,1.3213439786448722,0,0.7548109947706011,1.5347844304953462,8,4,100,6.538624771544275,1,1
2,20,0.648750104824694,0.1130548504867463,0.951089534782346,9.76143648755847,48,3.6970517300543806,0.6029900877250205,1,1.3032058437440002,8.742947059033932,6,1,159,6.329726371330429,1,0
3,22,0.7204946470015761,0.0723684674245626,0.9303099604650932,6.050611171748225,33,4.916658014581783,3.866985001630666,0,1.96890066310465,5.648548636021207,15,1,487,2.425906572125513,1,0
3,33,0.6486825104226163,0.1549521254518569,0.8968432662530943,6.378250507871556,13,3.408773212907612,6.506538669076304,0,5.516613931965944,1.3294824265430127,7,5,929,5.679611298682391,1,0
0,37,0.5612038730424035,0.0324292343260965,0.9757784952335165,2.634657814279836,35,3.2777500978488208,3.434279429795396,0,1.5823929163842505,8.264589606401806,8,5,852,7.92368047532187,0,0
1,24,0.7384200199391848,0.045035007075934,0.9822877877112328,1.096049001272581,49,2.890008629973008,0.0234423550867579,0,1.1708370427995909,4.698978226532782,3,5,987,4.850328887147606,1,0
1,24,0.7527726593887173,0.0363028677817296,0.770982391822507,2.9263998984206765,26,6.898594022429645,4.848509967032185,0,1.04546680528323,8.582103809959072,3,2,486,4.179890213275634,0,0
2,43,0.7984853341972268,0.1639652196568148,0.9909994117109016,6.186657941053762,3,5.541231570928961,1.1278480921975764,0,5.688651894131697,5.624712311810791,11,2,175,7.070356585200208,1,0
3,28,0.8206979772630338,0.0165903875834969,0.9935625198745756,6.429630687555568,30,0.6317039491472354,9.10892222185643,0,1.0522891838673736,4.17574607287288,17,2,128,5.845620331026316,0,0
4,37,0.7656116758364568,0.1176017066465089,0.93371103782316,8.05179859524001,24,7.287252678789021,4.886524134997925,0,0.2105214711631486,2.4056015092487915,8,1,996,1.82278044673482,1,0
0,41,0.8451636923467638,0.1966813624572344,0.6786392428341897,2.704726721160636,25,2.4061941670894527,3.981836890389139,0,2.1686878759905213,8.867885368394697,15,2,309,6.024387880228359,1,0
3,33,0.837824813530346,0.0390399790428427,0.9465184118789686,9.229712843470235,22,1.881700707756423,2.7876146700927187,1,9.34490502527292,0.1004222721037118,1,2,762,4.291698246648982,1,0
2,27,0.8984470445646074,0.0599026587384532,0.8923438586794089,2.270071967211172,20,8.908738888702496,6.522568974919668,1,3.3994134524700623,5.529754648377764,2,2,315,1.622373061086225,1,1
2,34,0.9782745418818362,0.0350130440323608,0.7368726427833724,9.260895425314487,8,4.980220640644096,6.70714374605328,0,8.550433733472971,0.8839264556540982,2,1,974,4.572191513902432,0,0
1,33,0.8667275649166785,0.1128482314166834,0.902071049564236,5.167570334894121,48,8.832720870553342,0.2506665799822927,0,8.379761266590618,4.7457343121839575,11,3,996,8.13954848504601,1,0
2,23,0.9615001062293286,0.047269987999164,0.946964856333634,1.3915634576405052,45,8.661061884278427,3.981050886102445,0,1.58299805702318,4.299894567729781,10,0,531,2.617159828263383,0,0
2,26,0.8198451485597307,0.1578769400073159,0.7455073100280036,8.599416808728975,23,6.5251248282011485,2.166272587881932,0,8.996978865629687,6.9820106241285504,7,5,213,2.664652640859666,1,0
4,24,0.7782325231865903,0.0918200182719536,0.947871100845962,4.425251911731794,3,5.901309991124862,5.872132832651432,0,7.006675999530279,9.144116666195764,12,1,563,6.566367348777827,1,0
0,32,0.8511444071397913,0.0981809227318878,0.8436318917943645,3.6210406101188193,20,4.723818021806586,4.806550696896087,0,2.098252273969881,3.532888657071456,18,3,937,6.123734276310413,0,0
4,37,0.7727680719302119,0.0343728037227425,0.9761043928105844,5.773231800518614,40,6.464367833517764,4.245504404325287,0,2.666627905210881,5.653111618112772,16,1,215,1.7460204402024615,1,0
1,50,0.9722827997938434,0.0839173057609234,0.9313328724124956,6.804433970643988,10,9.680628131583672,6.130156128322746,0,1.1840756812717066,9.374913756524284,4,4,191,7.146863154320032,1,0
3,41,0.73434507488028,0.0156140649061369,0.978636275202447,5.15677881186609,23,7.273893273177051,0.0526878935084007,0,4.421832423175665,7.31193658823604,7,1,606,1.9730650632709683,1,0
1,31,0.848901613034913,0.0522791740603549,0.9931894748769652,5.727992645062164,10,3.109762410229634,0.7163878006762348,0,1.3193636380342189,6.470348213003234,8,7,346,1.850029826683404,1,0
2,26,0.8454380120567728,0.1122393971983019,0.9797614751875612,5.8814306471601405,45,7.187071660904798,0.4263910564892204,0,1.626601277303958,5.2361420592264905,1,2,970,1.2656160037628932,1,0
0,39,0.8796484944128667,0.0698846913045647,0.9895388304329042,9.857729456738957,49,6.443586099853008,0.6921722743640302,0,0.9467309432133856,3.918473447753063,19,2,920,2.813283019285336,0,0
2,29,0.9514070076864084,0.1288044274337662,0.9564527886593284,6.341200102899311,36,2.8444362238660457,0.9987040991569572,1,1.4656848414508543,9.434486043358616,8,1,700,7.367825268984887,1,0
0,7,0.723094616436151,0.0560042201323207,0.897682179939815,8.889390993036828,33,7.29221605593652,1.0321980326960534,0,0.8186083559127553,6.345669765330438,6,1,131,3.3031633983545454,1,0
0,39,0.7967362377761181,0.0963923097758811,0.8702409518232114,8.66129619387808,38,1.5950408776740177,5.97943967576578,0,3.5193029754638974,4.028422027003743,8,2,681,2.09445325442858,1,0
0,22,0.8022879379984685,0.0850780607294748,0.940646032174554,6.785644815548834,3,6.640919685946751,6.347333406367816,0,0.0906638286455241,3.0799812072336943,13,1,347,8.636122568338614,1,0
3,26,0.8161478223497005,0.1414357394722482,0.9767086939698711,5.2855676959926505,29,2.915871647559327,2.90353385213054,0,3.1438859190247044,4.06849001221244,9,3,9,1.3111317194220875,1,0
1,28,0.6425080802941713,0.1084634028115207,0.973436383452888,7.402355518380846,37,1.3099146974191578,6.756046076529199,0,2.742953904875998,9.6226276523782,6,4,101,4.189661234731123,0,0
3,14,0.7801357690833663,0.1986543413945943,0.9599704979854728,2.5804006278565987,12,5.81793754173049,6.391393635102967,0,1.5606348897031794,4.841817730021142,13,2,248,1.4708113856472966,1,0
3,32,0.8451126638110666,0.0053390691228069,0.9109117442794902,7.4081636337448655,10,8.576015976752696,3.0210261743113342,0,2.482041389888807,9.998590021037398,3,2,657,2.4352778524415064,0,0
3,28,0.7747335489697604,0.0283251431435297,0.9402173011065428,3.822776117033733,46,4.566250937709465,2.645210224729283,0,0.4806330104027976,7.851971269653158,4,3,637,5.8634178688323,1,0
4,31,0.7959775901827526,0.0817219274792933,0.6881269767844385,6.534635940578518,34,2.386890963522048,9.851009826274076,0,4.794812670043193,8.492292268746978,19,0,110,5.884733086086607,1,0
4,38,0.8715195591223013,0.1789762837304548,0.9332326291568608,9.636226074247428,44,7.923992687213179,7.779186551194481,0,1.6533727061905168,6.384845148198725,7,0,179,4.832330127939832,0,0
4,24,0.8005592684889301,0.0706264883237971,0.9397466831949538,6.970701880945512,1,6.345158970178408,2.9347318746791897,0,1.8076950947143409,0.2446459140051404,8,0,918,4.832119003713193,1,0
3,20,0.7204150218158246,0.0728279666926519,0.9593054332280962,4.398006751743878,14,4.878988785613622,0.6749602963684886,0,2.1383503656834804,1.2948446865918797,3,1,286,6.066438551795663,1,0
2,36,0.8553704062112725,0.0790180754616516,0.8384455155697146,6.440396045204407,8,4.852563301162355,8.20488153498748,1,6.42135879501936,5.237927615095178,1,1,561,3.636237703298617,1,0
4,40,0.7456405288663744,0.0569522657874105,0.9819188809744422,5.026373261166668,15,9.74711267490706,3.477619451463765,0,3.112954169536024,1.7338003937102742,10,2,639,1.8754087883797717,1,0
4,21,0.9351399975436216,0.0235636941192991,0.8917411259689377,9.801065220732978,48,6.004223326465599,0.0375410415289256,0,4.881716492122111,8.878987506320307,15,2,412,2.864828756480994,1,0
3,39,0.7187524381950493,0.0555588102589457,0.9068749366987512,8.473343528897448,8,7.872314845890559,1.811517598395879,0,0.4286482050144791,0.3722595314786403,8,2,401,1.8190890564281743,1,0
1,35,0.5812556678649327,0.096642884517648,0.9677202125743214,5.047029325304902,16,1.8253348707650163,2.382392567234386,0,1.478294281136181,3.769678070918067,13,0,860,5.304483155384254,1,0
2,49,0.96503528873313,0.2351475545748927,0.8454888357231528,8.261491391026986,30,1.898974837160945,0.2657344240573833,0,3.284907338967455,1.6623335029304975,19,2,738,3.684439596569209,0,0
0,44,0.842348275108883,0.0705488006668012,0.768078829654802,8.64658500173538,10,2.0748626563735484,0.2673512656417198,1,4.16823759217792,0.5227010801435106,9,4,395,8.06962064582623,0,0
0,25,0.8550661029914935,0.0533308614197427,0.9111642088153744,7.583592453363524,5,1.1755841226798858,1.192190407810466,0,3.450977642276835,1.3191082213792893,6,2,438,2.941562274124166,1,0
2,23,0.9338638229069812,0.023610673115027,0.9974398007147544,2.194046010720806,37,7.284301921073438,0.2033182195547,0,3.911429843397782,9.692541031642389,6,1,193,6.259630178152779,1,0
3,41,0.9698641542925982,0.0188033189498996,0.993124188342212,4.787535029196495,41,7.32849632933341,1.8470297444203756,0,0.3512107309375273,5.285629608808474,9,6,857,6.826516846097752,1,0
1,33,0.6725437536223986,0.0520409511585849,0.8502701040217386,8.486314736980944,31,3.713636358284358,6.090966959777021,0,4.160478063287302,8.115433374899107,19,0,22,3.3420033854749924,1,0
